X,Y,OBJECTID,Type,Name,Address,City,Zip,County,Certified,Organic,Certifie_1,Fruit,Vegetables,Herbs,Dairy,Egg,Beef,Poultry,Hog,Other_Anim,Other_Prod,Farm_Stand,Pick_your,Direct_Mea,CSA,Farmers_Ma,Wholesale,Restaurant,Agritouris,Education,X_Coord,Y_Coord,Website
-76.6678300743332,38.8874598425739,309,Farm,Elmhurst Park Farm,915 Harwood Rd,Harwood,20776,Anne Arundel, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8534623.8041,4705563.9571,http://mda.maryland.gov/foodfeedquality/documents/reg_lst11.19.14.pdf
-76.1261602924261,38.5248312342017,310,Farm,Emily's Produce,2206 Church Creek Road,Cambridge,21613,Dorchester, , , ,Yes,Yes,Yes,Yes,Yes,Yes, , ,Bison,"Honey, Beans, Seafood",Yes,Yes, ,Yes,Yes,Yes, ,Yes, ,-8474325.3998,4653834.482,http://www.emilysproduce.com
-77.3707216123956,39.5678137633341,311,Farm,Enchanted World Farm,12168 Old Frederick Rd,Thurmont,21788,Frederick, , , , , , , , , , , ,Lamb, , , ,Yes, , , , , , ,-8612869.3322,4803335.4837,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=122&store=1086
-77.2407999886355,39.3886330071047,312,Farm,England Acres Farm,5620 Detrick Road,Mount Airy,21771,Frederick, , , ,Yes,Yes, , ,Yes,Yes,Yes, , , ,Yes, , , ,Yes, , , , ,-8598406.5232,4777493.7931,http://www.englandacres.com
-76.6343376214534,38.8577834563648,313,Farm,"En-Tice-Ment Farm Raised Meats, LLC",231 Polling House Road,Harwood,20776,Anne Arundel, , , , , , , ,Yes,Yes,Yes,Yes,Lamb, , , ,Yes, ,Yes,Yes, , , ,-8530895.4413,4701320.6979,https://www.facebook.com/pages/enticement-farm-raised-meats/433238590079246?sk=info
-76.0570532102325,39.0692754644602,314,Farm,Erickson Farms,171 Strawberry Lane,Centerville,21617,Queen Anne's, , , ,Yes, , , , , , , , , , ,Yes, , , , , ,Yes, ,-8466632.4346,4731599.5519,http://marylandsbest.net/producer/erickson-farms/
-77.8984773682057,39.6833033804141,315,Farm,Ernst Grain Livestock,1364 Broadfording Rd,Clear Spring,21722,Washington, , , , , , , , , , ,Yes,Lamb,Grain, , ,Yes, , , , , , ,-8671618.8342,4820026.9527,http://ernstfarm.com/breeding-stock.html
-77.0093173613223,38.5888695785546,316,Farm,Estevez Family Farm,8750 Marshalls Corner Rd,Pomfret,20675,Charles, ,Yes, ,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,-8572637.995,4662950.6035, 
-76.5675934013078,39.6215981940293,317,Farm,Eternal Flame Farm,3118 Hunters Mill Road,White Hall,21161,Baltimore, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8523465.5087,4811105.3675,http://www.harfordfarms.com/farmdetails.php?farmid=258
-76.4011660850492,38.2310037029475,318,Farm,Even Star Organic Farm,48322 Far Cry Road,Lexington Park,20653,St. Mary's,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, , , , , , , , ,Yes,Yes,Yes, , , ,-8504938.9046,4612110.4821,https://www.facebook.com/evenstarorganicfarm/timeline?ref=page_internal
-77.7238124711473,39.4452254109987,319,Farm,Evensong Farm,18502 Burnside Ridge Road,Sharpsburg,21782,Washington, , , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,Yes, , ,Yes,Yes, , , , ,-8652175.2268,4785648.4379,http://www.evensong-farm.com
-77.0578516041714,39.5791826038343,320,Farm,Evermore Farm,150 Rockland Road,Westminster,21158,Carroll, , , ,Yes,Yes, , ,Yes,Yes,Yes,Yes,Lamb, ,Yes, ,Yes,Yes,Yes,Yes, , , ,-8578040.8022,4804977.3628,http://www.evermorefarm.com
-76.1380760664792,39.2560495137974,321,Farm,Eve's Cheese / Fawnwood Farm,23991 Melitota Rd,Chestertown,21620,Kent, , , , , , ,Yes, , , , , , , , , , ,Yes,Yes, , , ,-8475651.8577,4758415.1157,http://www.evescheese.com
-77.7513767815671,39.6133066895,322,Farm,F & D Apiaries,17808 Greentree Lane,Hagerstown,21740,Washington, , , , , , , , , , , , ,Honey, , , , , , , , , ,-8655243.6718,4809907.1548,http://www.localharvest.org/f-d-apiaries-m32330
-77.6478343873478,39.5576509501685,323,Farm,Faerie Springs Farm,8846 Mapleville Rd,Boonsboro,21713,Washington, , , , ,Yes, ,Yes,Yes,Yes,Yes, , ,Honey, , , , ,Yes, , , , ,-8643717.3852,4801868.006,http://www.faeriespringsfarm.com/
-79.3206642752047,39.338478810587,324,Farm,Fair Sweep Farm,223 N. Le Moyne King Road,Oakland,21550,Garrett, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8829935.9565,4770272.3835,http://marylandsbest.net/producer/fair-sweep-farm/
-75.81111392678,39.6996230955343,325,Farm,Fair Weather Farm At Fairhill / Bentley Farm,5727 Telegraph Road,Elkton,21921,Cecil,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, , , , ,Honey, ,Yes, ,Yes,Yes,Yes, ,Yes,Yes,-8439254.5988,4822387.8557,http://organiceducationfarm.org/
-76.4083250631789,38.2149646922996,326,Farm,Fairfield Farm,48165 Park Hall Road,Park Hall,20667,St. Mary's, , , , ,Yes, , ,Yes,Yes, , ,Goat,Baked Goods, , , , ,Yes,Yes, , , ,-8505735.8384,4609837.7802,http://www.fairfieldfarmmd.com
-77.1144654788405,39.2942126568647,327,Farm,Fairplay Farm,3120 Cabin Run,Woodbine,21797,Howard, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8584343.0299,4763903.062,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-76.5959121510392,38.239776681244,328,Farm,Faith Ridge Farm,42780 Faiths Run Way,Leonardtown,20650,St. Mary's, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8526617.9375,4613353.811,http://marylandsbest.net/producer/faith-ridge-farm/
-76.7823204291595,39.5766409295057,329,Farm,Faithful Friends Farm LLC,3824 Black Rock Rd,Upperco,21155,Baltimore, , , , , ,Yes, ,Yes, ,Yes, ,Goat,Honey,Yes, ,Yes, ,Yes, , ,Yes, ,-8547368.8121,4804610.2728,http://faithfulfriendsfarm.webs.com/
-77.0558170278507,39.2503008034664,330,Farm,Falcon Ridge Farm,4496 Jennings Chapel Rd,Brookeville,20833,Howard, , , ,Yes, , , , , , , , , , , , , ,Yes, , , , ,-8577814.3142,4757588.6971,http://www.hceda.org/farms-agriculture/farm-search/falcon-ridge-farm-%281%29.aspx
-77.0079070206993,39.1586063045972,331,Farm,Falls Glen Farm,330 Ashton Rd,Ashton,20861,Montgomery, , , , , , , ,Yes, ,Yes,Yes, , , , , , , ,Yes, , , ,-8572480.9966,4744416.096,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-76.7732772203483,38.3308427054023,332,Farm,Fancy Discovery Farm,24139 Hurry Rd,Chaptico,20621,St. Mary's, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8546362.1267,4626268.7945,http://www.fancydiscoveryfarm.com
-76.6643149998641,39.3179028633763,333,Farm,Fannie Lou Hamer & Sundiata Acoli Community Farm,2801 N Dukeland St,Baltimore,21216,Baltimore City, , , , ,Yes, , , , , , , , , , , , ,Yes,Yes, , ,Yes,-8534232.5078,4767311.2721,http://www.farmalliancebaltimore.org/the-farms/fannie-lou-hamer-sundiata-acoli-community-farm/
-76.3972601203623,38.2287534120923,334,Farm,Far Cry Farm,25500 Far Cry Farm Ln,Lexington Park,20653,St. Mary's, , , , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8504504.0946,4611791.5893,http://www.southernmarylandmeats.com/farms.html
-77.3810263172754,39.1042700331622,335,Farm,Farm At Home Produce,15350 Partnership Road,Poolesville,20837,Montgomery, , , ,Yes, , , , , , , , , , ,Yes, , , , , ,Yes, ,-8614016.4467,4736618.3846,http://www.farmathome.com
-76.3263843811384,38.9739093807785,336,Farm,Farmer John,324 Romancoke Road,Stevensville,21666,Queen Anne's, , , ,Yes,Yes, , , , , , , , , , , , , , , , , ,-8496614.2434,4717935.004,https://www.facebook.com/farmer.johns.produce/timeline?ref=page_internal
-75.9627174005269,39.6396914558012,337,Farm,Farmer Tom,233 Old Bayview Road,North East,21901,Cecil, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8456131.0203,4813720.5394,http://marylandsbest.net/producer/farmer-tom/
-76.8317897400659,38.4981065071872,338,Farm,Farmstead Of Charlotte Hall,13771 Beech Hill Place,Charlotte Hall,20622,Charles, , , ,Yes,Yes,Yes, , , , , , , , , , ,Yes,Yes, , , , ,-8552875.7106,4650032.5067,http://www.farmsteadgardens.com/
-79.3467573410219,39.3828568187832,339,Farm,Fawn Valley Farm,304 Doctor Tolson Road,Oakland,21550,Garrett, , , ,Yes,Yes,Yes, , , , , , , , , , , ,Yes, , , , ,-8832840.6233,4776661.8492,http://marylandsbest.net/producer/fawn-valley-farm/
-76.4730464641542,39.7175255181436,340,Farm,Fawn View Manor Farm,5300 Onion Road,Pylesville,21132,Harford, , , , , , ,Yes, , , , , ,Grain, , , , , , , , , ,-8512940.5918,4824978.3644,https://www.facebook.com/pages/fawn-view-manor-farms/271887686249231
-76.4964682448453,39.7199296972226,341,Farm,Fawn View Meadows Farm,2200 Channel Road,Pylesville,21132,Harford, , , , , , ,Yes, , , , , , , , , , , ,Yes, , , ,-8515547.8925,4825326.3041,http://www.harfordfarms.com/farmdetails.php?farmid=254
-76.6919420809627,39.6906521339886,342,Farm,Feederbrook Farm,1227 Morris Rd,Freeland,21053,Baltimore, , , , , , , , , , , , , , , , , , , , ,Yes, ,-8537307.9404,4821089.9962,http://www.feederbrook.com/index.html
-77.0005630318418,38.6479663725135,343,Farm,Feedshack - Grimes Family Farm,8915 Bensville Rd.,Waldorf,20603,Charles, , , , ,Yes, , ,Yes, , , , , ,Yes, , , ,Yes, , , , ,-8571663.4675,4671370.4912,http://marylandsbest.net/producer/feedshack-grimes-family-farm/
-76.7653112218185,39.6446481656222,344,Farm,Ferguson Family Farm,3443 Beckleysville Rd,Parkton,21120,Baltimore, , , , , , , ,Yes,Yes,Yes,Yes,Rabbit, ,Yes, ,Yes, ,Yes, ,Yes, , ,-8545475.3558,4814437.0939,http://www.fergusonfamilyfarm.com
-76.6711980200301,38.7180882245516,345,Farm,Ferry Landing Farm & Apiary,3575 Ferry Landing Road,Dunkirk,20754,Calvert, , , , , , , , , , , , ,Honey, , , , ,Yes, , , , ,-8534998.7221,4681370.2018,http://gworrell.freeyellow.com/
-77.0111364848069,39.2641235798788,346,Farm,Fig Leaf Farm,3933 Sharp Road,Glenwood,21738,Howard, , , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , ,-8572840.4989,4759575.9354, 
-76.2914749841199,39.6501957456056,347,Farm,Finally Found It Farm,3435 Scarboro Road,Street,21154,Harford, , , , ,Yes, , ,Yes, ,Yes,Yes, , , , , , , , , , , ,-8492728.1471,4815239.127,http://www.harfordfarms.com/farmdetails.php?farmid=354
-76.5357254141771,38.5196349015542,348,Farm,Finca Serena Alpaca Ranch,1930 Rosemary Lane,Port Republic,20676,Calvert, , , ,Yes, , , , , , , , , , , , , , , , , , ,-8519917.9806,4653095.1187,http://www.alpacasfurless.com
-76.7208441903514,38.3819847036485,349,Farm,Finch Family Farm & Nursery,39158 East Cusic Court,Helen,20659,St. Mary's, , , ,Yes,Yes,Yes, ,Yes, , , , , ,Yes, , , ,Yes,Yes,Yes, , ,-8540525.3085,4633528.8688,https://www.facebook.com/finchfamilyfarms/timeline?ref=page_internal
-76.4014745413649,39.7096529085001,350,Farm,Fiore Winery,3026 Whiteford Rd,Pylesville,21132,Harford, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8504973.2418,4823839.1026,https://www.facebook.com/fiore.winery
-79.3200746489,39.6281887720265,351,Farm,Firefly Farms Organic Inc,107 South Main Street,Accident,21520,Garrett, , , , , , ,Yes, , , , , , ,Yes, , , ,Yes,Yes,Yes,Yes, ,-8829870.3196,4812057.8802,http://www.fireflyfarms.com/
-77.5480952785819,39.5207915569848,352,Farm,Firefly Hollow Farm,3459 East Church Hill Road,Myersville,21773,Frederick, ,Yes, , ,Yes, , ,Yes, , , , , ,Yes, , , , , , , , ,-8632614.4784,4796547.4307,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=107&store=1165
-76.7151967669261,39.6816430443737,353,Farm,"First Fruit Farms, Inc.",2025 Freeland Rd,Freeland,21053,Baltimore, , , ,Yes,Yes, , ,Yes,Yes, , , ,Honey, , , , , ,Yes, , , ,-8539896.6402,4819786.7903,http://firstfruitsfarm.org/
-75.832017927359,38.8400345358391,354,Farm,First Fruits Orchard,8416 Harmony Rd,Denton,21629,Caroline, , , ,Yes, , , , , , , , , , ,Yes, , ,Yes,Yes, ,Yes, ,-8441581.6215,4698783.726,http://marylandsbest.net/producer/first-fruits-orchard/
-76.5874292861494,39.0043858839748,355,Farm,"Fischer Family Farms, LLC",1753 Crownsville Road,Annapolis,21401,Anne Arundel, , , , ,Yes,Yes, ,Yes, , , , , ,Yes, , , ,Yes, , , , ,-8525673.6293,4722299.8323,http://www.fischerfamilyfarms.com
-76.9241686184341,38.4245079771258,356,Farm,Fisher Farm,10922 Earnshaw Lane,La Plata,20646,Charles, ,Yes, ,Yes, , , , , ,Yes, , ,Nuts, ,Yes, , ,Yes,Yes, ,Yes, ,-8563159.2803,4639569.3454,http://www.localharvest.org/fisher-farm-m47101
-76.936350344117,39.6384291715314,357,Farm,Fisher's Popular Lick Farm,2024 Manchester Road,Westminster,21157,Carroll, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8564515.3438,4813538.0686,http://www.carrollag.org/pdf/farmdirectory.pdf
-76.5195185137759,39.6990801684667,358,Farm,Fish-In Barrel,2613 Harkins Road,White Hall,21161,Harford, , , , , , , , , , , , ,Fish, , , , , , , ,Yes, ,-8518113.8367,4822309.3038,http://www.fishinbarrel.com
-76.6709058690351,38.7673478866404,359,Farm,Flower Hill Farm,1058 Lower Pindell Rd,Lothian,20711,Anne Arundel, , , , , , , ,Yes, , , , , , , , , ,Yes, , , , ,-8534966.2,4688400.7323,http://localhens.com/farms/profile/flower-hill-farm/
-76.4654701116755,38.2430786936917,360,Farm,Flower Of The Forest Farm,46650 Flower Of The Forest Rd,Lexington Park,20653,St. Mary's, , , ,Yes,Yes, , ,Yes, , , , , , , , , ,Yes, , , , ,-8512097.1961,4613821.8195,http://marylandsbest.net/producer/flower-of-the-forest-farm/
-77.3350660315829,39.3822652855034,361,Farm,Flying Goat Farm,5241 Bartonsville Rd,Frederick,21704,Frederick, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8608900.1711,4776576.6546,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=122&store=1190
-77.2015022235377,39.4874034223736,362,Farm,Flying Pigs Farm,9233 Bessie Clemson Road,Union Bridge,21791,Frederick,Yes - USDA, , ,Yes,Yes,Yes, , , , , , , ,Yes, , , , ,Yes,Yes, , ,-8594031.916,4791730.361,http://www.flyingpigsorganic.com/
-76.0892235343553,39.6934227345614,363,Farm,Flying Plow Farm,96 C. Johnson Farm Ln,Rising Sun,21911,Harford,Yes - USDA, , , ,Yes, , ,Yes,Yes,Yes, , , , , , ,Yes,Yes, , , , ,-8470213.61869,4821490.81038,http://www.flyingplowfarm.com
-77.5716325763303,39.6776467567208,364,Farm,Forcino Family Farm,13215 Smithsburg Pk,Smithsburg,21783,Washington, ,Yes, ,Yes,Yes, , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8635234.6384,4819208.7635,http://marylandsbest.net/producer/forcino-family-farm/
-77.1541647019371,39.5433199780379,365,Farm,Ford's Farm,4396 Mill Race Drive,Union Bridge,21791,Carroll, , , ,Yes,Yes,Yes, , , , , , , ,Yes, , ,Yes,Yes, , , , ,-8588762.3272,4799799.0248,http://marylandsbest.net/producer/ford-s-farm/
-76.4900390894934,39.5182004267613,366,Farm,Forever Endeavor Farm,5405 Lynch Ln (P.O. Box 9775),Baldwin,21013,Baltimore, , , , , , , , ,Yes, ,Yes,Lamb, , , ,Yes,Yes, , , , , ,-8514832.2022,4796173.5128,http://www.4everfarm.com
-76.0000704693415,39.3241981700688,367,Farm,Forkfield Farm,Lambs Meadow Rd & Kennedyville Rd,Kennedyville,21645,Kent, , , , ,Yes,Yes, , , , , , , , , , , , , , , , ,-8460289.1449,4768217.1454, 
-76.725339202828,38.4094147053625,368,Farm,Forrest Hall Farm,39136 Avie Lane,Mechanicsville,20659,St. Mary's, , , ,Yes,Yes, , , ,Yes, , ,Goat,Honey,Yes,Yes, , ,Yes, , ,Yes, ,-8541025.691,4637424.9231,http://www.forresthallfarm.com
-75.7845176373171,38.940949046356,369,Farm,Fountain Farm,12131 Knife Box Road,Greensboro,21639,Caroline, , , ,Yes,Yes,Yes, ,Yes, ,Yes, , ,"Gourds, Rye, Seeds, Popcorn, Oats, Millet, Beans", , , , ,Yes,Yes,Yes, , ,-8436293.9134,4713216.5564,http://marylandsbest.net/producer/fountain-farm/
-77.4047231674964,39.6059428311589,370,Farm,Fox Haven Farm,8 Geoley Court,Thurmont,21788,Frederick,Yes - USDA, , ,Yes,Yes, , , , , , , , , , , , , , , , , ,-8616654.368,4808843.1174,http://marylandsbest.net/producer/fox-haven-farm/
-77.1727844529369,39.2135142327035,371,Farm,Fox Hollow Farm,21808 Woodfield Road,Gaithersburg,20882,Montgomery, , , , ,Yes,Yes, ,Yes, ,Yes,Yes,"Lamb, Goat",Honey,Yes, , , , , , , , ,-8590835.0684,4752301.965,http://www.foxhollowfarm.org/index.html
-76.0155852851899,38.853960493064,372,Farm,Fox Meadow Cucumbers,11138 Three Bridge Branch Rd,Cordova,21625,Talbot, , , , ,Yes, , , , , , , , , , , , , ,Yes, , , ,-8462016.2463,4700774.2027,http://marylandsbest.net/wp-content/uploads/2014-buyer-grower-directory.pdf
-76.780949759936,39.3897005357702,373,Farm,Foxleigh Farm,8815 Mcdonogh Rd,Owings Mills,21117,Baltimore, , , ,Yes,Yes, , , , , , , ,Honey,Yes, , , , , , , , ,-8547216.2299,4777647.5567,http://marylandsbest.net/producer/foxleigh-farm/
-76.483049202148,39.3302534819792,374,Farm,Frank Buttion Farms,7145 Golden Ring Rd,Baltimore,21221,Baltimore, , , ,Yes,Yes,Yes, , , , , , , , , , ,Yes,Yes, , , , ,-8514054.0915,4769088.5612,http://marylandsbest.net/producer/frank-buttion-farms/
-77.0909028917203,39.6481198164188,375,Farm,Frank Elgersma,2622 Robert Arthur Rd.,Westminster,21158,Carroll, , , , , , , , ,Yes, , , ,"Barley, Wheat, Soybean", , , , , , , , , ,-8581720.0547,4814938.9951,http://www.carrollag.org/pdf/farmdirectory.pdf
-75.8759669794535,38.7146492085758,376,Farm,Frase Farm,Craft Rd & Friendship Rd,Preston,21655,Caroline, , , ,Yes, , , , , , , , , , ,Yes, , , , , ,Yes, ,-8446474.0076,4680879.5531,http://www.pickitfarmfresh.com/frase-farm/maryland/preston/
-76.7384851711536,38.3693327057581,377,Farm,Free Spirit Farm,38613 Chaptico Road,Mechanicsville,20659,St. Mary's, ,Yes, ,Yes,Yes, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes, ,-8542489.0935,4631732.3245,http://smadc.com/publications/farmguideweb.pdf
-77.4513070196416,39.2519890270671,378,Farm,"Freedom Flowers @ Pageland Farms, LLC",6327 Dickerson Road,Dickerson,20842,Frederick, , , , , , , , ,Yes, , , , , , , , ,Yes, , , , ,-8621840.0587,4757831.3844,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=113&store=1158
-77.093903523484,39.4471544699509,379,Farm,Fresh Start Farm,4617 Ridge Rd,Mt Airy,21771,Carroll, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8582054.0835,4785926.5211,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-76.6735395282255,38.679781144669,380,Farm,Fridays Creek Winery,3485 Chaneyville Road,Owings,20736,Calvert, , , ,Yes, ,Yes, ,Yes, , , , ,Vineyard, , , , , , , ,Yes, ,-8535259.3776,4675906.2152,http://www.fridayscreek.com/
-76.7301340846245,38.3725214616739,381,Farm,Friendly Hall Farm,39000 Lyon Ln,Helen,20635,St. Mary's, , , ,Yes,Yes,Yes, , ,Yes, ,Yes,Lamb,Honey, ,Yes, , ,Yes,Yes, ,Yes, ,-8541559.4548,4632185.0883,http://www.friendlyhallfarm.com/
-76.5835520729415,39.0996863842304,382,Farm,"Friends Of Kinder Farm Park, Inc",1001 Kinder Farm Park Rd,Millersville,21108,Anne Arundel, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8525242.0199,4735960.8675,http://www.kinderfarmpark.org/
-77.3802853473032,39.5646245275227,383,Farm,Friendship Farm,8302 Stevens Rd,Thurmont,21788,Frederick, ,Yes, ,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,-8613933.9623,4802874.9451,http://marylandsbest.net/producer/friendship-farm/
-76.5944827284029,38.7269227905998,384,Farm,Friendship Trees,6950 Old Solomons Island Road,Friendship,20758,Anne Arundel, , , , , , , , , , , , ,Honey,Yes, , , , , , , , ,-8526458.8149,4682630.7486,http://marylandsbest.net/producer/friendship-trees/
-77.3713717429296,39.5005440046685,385,Farm,Fritz Family Farming,8497 Devon Lane,Walkersville,21793,Frederick, , , , , , , ,Yes, ,Yes, ,Lamb, , , , , , , , , , ,-8612941.7044,4793625.941,http://www.agrilicious.org/fritz-family-farming
-77.6846167555641,39.3578874394738,386,Farm,Frog Eye Farm,19600 Frog Eye Road,Knoxville,21758,Washington, , , ,Yes, , , , , , , , , , ,Yes, , , , , ,Yes, ,-8647811.9797,4773066.3035,http://frogeyefarm.com/
-77.5117166958994,39.1559216606686,387,Farm,Frozen Levels Farm,24775 River Rd,Dickerson,20842,Montgomery, , , , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8628564.8331,4744030.6857,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-77.3650224558913,39.5770371886829,388,Farm,Frugalbee Honey, ,Creagerstown,21788,Frederick, , , , , , , , , , , , ,Honey, , , , ,Yes, , , , ,-8612234.90496,4804667.503,http://www.frugalbee.com/
-77.6325538503289,39.3257913825127,389,Farm,Full Cellar Farm,3901 Lander Road,Jefferson,21755,Frederick, , , ,Yes,Yes,Yes, ,Yes, ,Yes,Yes, , ,Yes, , ,Yes,Yes,Yes, , , ,-8642016.3636,4768446.4162,http://www.fullcellarfarm.com
-77.4704394517505,39.2568703196969,390,Farm,Full Circle Farm,Tuscarora Rd & Nolands Rd,Tuscarora,21790,Frederick, , , , , , , ,Yes,Yes,Yes,Yes, , , , , , , , , , , ,-8623969.8713,4758533.118,http://www.dcfood.org/maryland_beef_and_poultry.cfm
-76.4418179050293,39.5926048433405,391,Farm,Furn Dale Holsteins,1521 Morse Road,Forest Hill,21050,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8509464.2445,4806916.1389,http://www.harfordfarms.com/farmdetails.php?farmid=156
-76.7935937029686,39.3456465624872,392,Farm,"Gaia Greenhouse Enterprises, LLC",2828 Ridge Rd,Windsor Mill,21244,Baltimore, , ,Yes,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,-8548623.7472,4771304.1087,https://www.naturallygrown.org/producers/4166
-75.8692378586619,39.3453570287225,393,Farm,Galena Blooms,589 Mill Lane,Galena,21635,Kent, , , , , ,Yes, , , , , , , ,Yes, , , ,Yes,Yes, , , ,-8445724.9253,4771262.4312,http://galenablooms.com
-76.8404580594512,39.6551690806122,394,Farm,Galloping Goose Vineyard,4326 Maple Grove Road,Hampstead,21074,Carroll, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8553840.6635,4815958.1942,http://www.gallopinggoosevineyards.com
-76.6114764631615,38.9199475490181,395,Farm,Garden Family Farm,2404 Jennieville Dr,Davidsonville,21035,Anne Arundel, , , ,Yes,Yes, , ,Yes,Yes,Yes,Yes,"Goat, Rabbit", ,Yes, , ,Yes, , , , , ,-8528350.5488,4710211.2241,http://www.gardenfamilyfarm.com/
-76.4011545614607,39.6242420108075,396,Farm,Garden Fence Farm,3301 Rocks Rd,Street,21154,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8504937.6218,4811487.458,http://www.harfordfarms.com/farmdetails.php?farmid=244
